9.242000000000000215e-02,8.497699999999999698e-02,0.000000000000000000e+00,-1.000319999999999959e-01,8.049000000000000599e-03,1.597000000000000156e-02,0.000000000000000000e+00,-1.429700000000000068e-02,6.740000000000000114e-04,1.569000000000000082e-03,0.000000000000000000e+00,-2.415000000000000046e-03,4.600000000000000139e-04,5.500000000000000331e-04,0.000000000000000000e+00,-2.040999999999999846e-03,9.242999999999999827e-02,-8.497899999999999898e-02,0.000000000000000000e+00,-1.000430000000000069e-01,5.794799999999999951e-02,0.000000000000000000e+00,0.000000000000000000e+00,-9.936200000000000587e-02,3.641000000000000139e-03,0.000000000000000000e+00,0.000000000000000000e+00,-1.192700000000000010e-02,4.600000000000000139e-04,-5.500000000000000331e-04,0.000000000000000000e+00,-2.041999999999999978e-03,1.824000000000000100e-03,-5.748999999999999770e-03,0.000000000000000000e+00,-1.931999999999999907e-03,8.049000000000000599e-03,-1.597000000000000156e-02,0.000000000000000000e+00,-1.429700000000000068e-02,6.740000000000000114e-04,-1.569000000000000082e-03,0.000000000000000000e+00,-2.415000000000000046e-03,2.199999999999999943e-05,-8.899999999999999491e-05,0.000000000000000000e+00,-1.100000000000000039e-04,1.824000000000000100e-03,5.747999999999999637e-03,0.000000000000000000e+00,-1.931999999999999907e-03,1.119999999999999983e-04,0.000000000000000000e+00,0.000000000000000000e+00,-2.439999999999999949e-04,1.500000000000000038e-05,0.000000000000000000e+00,0.000000000000000000e+00,-6.099999999999999872e-05,2.199999999999999943e-05,8.899999999999999491e-05,0.000000000000000000e+00,-1.100000000000000039e-04
2.039300000000000140e-02,5.018399999999999944e-02,0.000000000000000000e+00,-2.897399999999999975e-02,7.900000000000000121e-04,3.142999999999999960e-03,0.000000000000000000e+00,-1.824000000000000100e-03,8.399999999999999535e-05,3.400000000000000244e-04,0.000000000000000000e+00,-3.289999999999999739e-04,1.430000000000000064e-04,3.890000000000000228e-04,0.000000000000000000e+00,-6.740000000000000114e-04,3.141410000000000036e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.107649999999999912e-01,4.522199999999999831e-02,5.336199999999999971e-02,0.000000000000000000e+00,-9.242999999999999827e-02,2.660000000000000038e-03,3.484999999999999817e-03,0.000000000000000000e+00,-1.006199999999999976e-02,7.889999999999999878e-04,0.000000000000000000e+00,0.000000000000000000e+00,-3.641000000000000139e-03,2.039300000000000140e-02,-5.018399999999999944e-02,0.000000000000000000e+00,-2.897399999999999975e-02,4.521700000000000025e-02,-5.336099999999999871e-02,0.000000000000000000e+00,-9.242000000000000215e-02,2.660000000000000038e-03,-3.484999999999999817e-03,0.000000000000000000e+00,-1.006100000000000050e-02,1.430000000000000064e-04,-3.890000000000000228e-04,0.000000000000000000e+00,-6.740000000000000114e-04,1.669999999999999935e-04,0.000000000000000000e+00,0.000000000000000000e+00,-2.629999999999999959e-04,7.900000000000000121e-04,-3.141999999999999828e-03,0.000000000000000000e+00,-1.824000000000000100e-03,8.399999999999999535e-05,-3.400000000000000244e-04,0.000000000000000000e+00,-3.289999999999999739e-04,3.000000000000000076e-06,0.000000000000000000e+00,0.000000000000000000e+00,-1.500000000000000038e-05
-5.018399999999999944e-02,-6.844500000000000584e-02,0.000000000000000000e+00,5.355499999999999844e-02,-3.142999999999999960e-03,-8.661999999999999561e-03,0.000000000000000000e+00,5.748999999999999770e-03,-3.400000000000000244e-04,-1.051999999999999984e-03,0.000000000000000000e+00,1.173999999999999913e-03,-3.890000000000000228e-04,-6.030000000000000204e-04,0.000000000000000000e+00,1.569000000000000082e-03,0.000000000000000000e+00,2.463289999999999924e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.336199999999999971e-02,-1.910000000000000022e-03,0.000000000000000000e+00,8.497899999999999898e-02,-3.484999999999999817e-03,6.870000000000000022e-04,0.000000000000000000e+00,9.981999999999999554e-03,0.000000000000000000e+00,1.404999999999999999e-03,0.000000000000000000e+00,0.000000000000000000e+00,5.018399999999999944e-02,-6.844500000000000584e-02,0.000000000000000000e+00,-5.355499999999999844e-02,5.336099999999999871e-02,-1.918000000000000000e-03,0.000000000000000000e+00,-8.497699999999999698e-02,3.484999999999999817e-03,6.870000000000000022e-04,0.000000000000000000e+00,-9.981999999999999554e-03,3.890000000000000228e-04,-6.030000000000000204e-04,0.000000000000000000e+00,-1.569000000000000082e-03,-0.000000000000000000e+00,-3.989999999999999623e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.141999999999999828e-03,-8.661000000000000296e-03,0.000000000000000000e+00,-5.747000000000000372e-03,3.400000000000000244e-04,-1.051999999999999984e-03,0.000000000000000000e+00,-1.172999999999999998e-03,-0.000000000000000000e+00,-8.399999999999999535e-05,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.432099999999999887e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.410000000000000012e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.849999999999999973e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.029999999999999924e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.463289999999999924e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.715099999999999847e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.145000000000000247e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.404999999999999999e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.432099999999999887e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.714600000000000041e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.145000000000000247e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.029999999999999924e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.699999999999999947e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.409000000000000096e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.849999999999999973e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.999999999999999638e-06,0.000000000000000000e+00
2.897399999999999975e-02,5.355499999999999844e-02,0.000000000000000000e+00,-6.599999999999999964e-03,1.824000000000000100e-03,5.748999999999999770e-03,0.000000000000000000e+00,-1.931999999999999907e-03,3.289999999999999739e-04,1.173999999999999913e-03,0.000000000000000000e+00,-9.539999999999999869e-04,6.740000000000000114e-04,1.569000000000000082e-03,0.000000000000000000e+00,-2.415000000000000046e-03,4.107649999999999912e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.732999999999999874e-01,9.242999999999999827e-02,8.497899999999999898e-02,0.000000000000000000e+00,-1.000430000000000069e-01,1.006199999999999976e-02,9.981999999999999554e-03,0.000000000000000000e+00,-2.467099999999999849e-02,3.641000000000000139e-03,0.000000000000000000e+00,0.000000000000000000e+00,-1.192700000000000010e-02,2.897399999999999975e-02,-5.355499999999999844e-02,0.000000000000000000e+00,-6.599999999999999964e-03,9.242000000000000215e-02,-8.497699999999999698e-02,0.000000000000000000e+00,-1.000319999999999959e-01,1.006100000000000050e-02,-9.981999999999999554e-03,0.000000000000000000e+00,-2.466899999999999996e-02,6.740000000000000114e-04,-1.569000000000000082e-03,0.000000000000000000e+00,-2.415000000000000046e-03,2.629999999999999959e-04,0.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000152e-06,1.824000000000000100e-03,-5.747000000000000372e-03,0.000000000000000000e+00,-1.931999999999999907e-03,3.289999999999999739e-04,-1.172999999999999998e-03,0.000000000000000000e+00,-9.529999999999999626e-04,1.500000000000000038e-05,0.000000000000000000e+00,0.000000000000000000e+00,-6.099999999999999872e-05
3.000000000000000076e-06,-0.000000000000000000e+00,0.000000000000000000e+00,-1.500000000000000038e-05,3.999999999999999819e-06,-1.599999999999999928e-05,0.000000000000000000e+00,-2.199999999999999943e-05,0.000000000000000000e+00,-9.999999999999999547e-07,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,9.999999999999999547e-07,1.430000000000000064e-04,3.890000000000000228e-04,0.000000000000000000e+00,-6.740000000000000114e-04,3.999999999999999819e-06,1.599999999999999928e-05,0.000000000000000000e+00,-2.199999999999999943e-05,0.000000000000000000e+00,9.999999999999999547e-07,0.000000000000000000e+00,-0.000000000000000000e+00,3.999999999999999819e-06,1.099999999999999971e-05,0.000000000000000000e+00,2.500000000000000120e-05,7.889999999999999878e-04,0.000000000000000000e+00,0.000000000000000000e+00,-3.641000000000000139e-03,8.299999999999999815e-05,1.140000000000000063e-04,0.000000000000000000e+00,-4.600000000000000139e-04,3.000000000000000076e-06,3.999999999999999819e-06,0.000000000000000000e+00,-0.000000000000000000e+00,1.800000000000000046e-05,0.000000000000000000e+00,0.000000000000000000e+00,1.100000000000000039e-04,1.430000000000000064e-04,-3.890000000000000228e-04,0.000000000000000000e+00,-6.740000000000000114e-04,8.299999999999999815e-05,-1.140000000000000063e-04,0.000000000000000000e+00,-4.600000000000000139e-04,3.000000000000000076e-06,-3.999999999999999819e-06,0.000000000000000000e+00,-0.000000000000000000e+00,3.999999999999999819e-06,-1.099999999999999971e-05,0.000000000000000000e+00,2.500000000000000120e-05
0.000000000000000000e+00,-8.399999999999999535e-05,0.000000000000000000e+00,-0.000000000000000000e+00,1.599999999999999928e-05,-5.700000000000000314e-05,0.000000000000000000e+00,-8.899999999999999491e-05,9.999999999999999547e-07,-3.000000000000000076e-06,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-3.000000000000000076e-06,0.000000000000000000e+00,0.000000000000000000e+00,-3.890000000000000228e-04,-6.030000000000000204e-04,0.000000000000000000e+00,1.569000000000000082e-03,-1.599999999999999928e-05,-5.700000000000000314e-05,0.000000000000000000e+00,8.899999999999999491e-05,-9.999999999999999547e-07,-3.000000000000000076e-06,0.000000000000000000e+00,0.000000000000000000e+00,-1.099999999999999971e-05,-1.900000000000000105e-05,0.000000000000000000e+00,-6.700000000000000226e-05,0.000000000000000000e+00,1.404999999999999999e-03,0.000000000000000000e+00,0.000000000000000000e+00,-1.140000000000000063e-04,4.899999999999999842e-05,0.000000000000000000e+00,5.500000000000000331e-04,-3.999999999999999819e-06,1.999999999999999909e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.399999999999999886e-05,0.000000000000000000e+00,0.000000000000000000e+00,3.890000000000000228e-04,-6.030000000000000204e-04,0.000000000000000000e+00,-1.569000000000000082e-03,1.140000000000000063e-04,4.899999999999999842e-05,0.000000000000000000e+00,-5.500000000000000331e-04,3.999999999999999819e-06,1.999999999999999909e-06,0.000000000000000000e+00,-0.000000000000000000e+00,1.099999999999999971e-05,-1.900000000000000105e-05,0.000000000000000000e+00,6.700000000000000226e-05
0.000000000000000000e+00,0.000000000000000000e+00,7.999999999999999638e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.099999999999999971e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.999999999999999547e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.029999999999999924e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.099999999999999971e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.999999999999999547e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.099999999999999971e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.404999999999999999e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.849999999999999973e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.999999999999999638e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.399999999999999886e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.029999999999999924e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.849999999999999973e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.999999999999999638e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.099999999999999971e-05,0.000000000000000000e+00
1.500000000000000038e-05,-0.000000000000000000e+00,0.000000000000000000e+00,-6.099999999999999872e-05,2.199999999999999943e-05,-8.899999999999999491e-05,0.000000000000000000e+00,-1.100000000000000039e-04,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-9.000000000000000228e-06,-9.999999999999999547e-07,0.000000000000000000e+00,0.000000000000000000e+00,-3.999999999999999819e-06,6.740000000000000114e-04,1.569000000000000082e-03,0.000000000000000000e+00,-2.415000000000000046e-03,2.199999999999999943e-05,8.899999999999999491e-05,0.000000000000000000e+00,-1.100000000000000039e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.000000000000000228e-06,-2.500000000000000120e-05,-6.700000000000000226e-05,0.000000000000000000e+00,-1.499999999999999869e-04,3.641000000000000139e-03,0.000000000000000000e+00,0.000000000000000000e+00,-1.192700000000000010e-02,4.600000000000000139e-04,5.500000000000000331e-04,0.000000000000000000e+00,-2.041999999999999978e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.469999999999999953e-04,-1.100000000000000039e-04,0.000000000000000000e+00,0.000000000000000000e+00,-6.319999999999999663e-04,6.740000000000000114e-04,-1.569000000000000082e-03,0.000000000000000000e+00,-2.415000000000000046e-03,4.600000000000000139e-04,-5.500000000000000331e-04,0.000000000000000000e+00,-2.040999999999999846e-03,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-1.469999999999999953e-04,-2.500000000000000120e-05,6.700000000000000226e-05,0.000000000000000000e+00,-1.499999999999999869e-04
8.399999999999999535e-05,3.400000000000000244e-04,0.000000000000000000e+00,-3.289999999999999739e-04,3.000000000000000076e-06,-0.000000000000000000e+00,0.000000000000000000e+00,-1.500000000000000038e-05,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-9.999999999999999547e-07,0.000000000000000000e+00,9.999999999999999547e-07,0.000000000000000000e+00,-0.000000000000000000e+00,2.660000000000000038e-03,3.484999999999999817e-03,0.000000000000000000e+00,-1.006100000000000050e-02,1.430000000000000064e-04,3.890000000000000228e-04,0.000000000000000000e+00,-6.740000000000000114e-04,3.999999999999999819e-06,1.099999999999999971e-05,0.000000000000000000e+00,-2.500000000000000120e-05,3.000000000000000076e-06,3.999999999999999819e-06,0.000000000000000000e+00,-0.000000000000000000e+00,2.660000000000000038e-03,-3.484999999999999817e-03,0.000000000000000000e+00,-1.006199999999999976e-02,7.889999999999999878e-04,0.000000000000000000e+00,0.000000000000000000e+00,-3.641000000000000139e-03,1.800000000000000046e-05,0.000000000000000000e+00,0.000000000000000000e+00,-1.100000000000000039e-04,3.000000000000000076e-06,-3.999999999999999819e-06,0.000000000000000000e+00,-0.000000000000000000e+00,8.399999999999999535e-05,-3.400000000000000244e-04,0.000000000000000000e+00,-3.289999999999999739e-04,1.430000000000000064e-04,-3.890000000000000228e-04,0.000000000000000000e+00,-6.740000000000000114e-04,3.999999999999999819e-06,-1.099999999999999971e-05,0.000000000000000000e+00,-2.500000000000000120e-05,0.000000000000000000e+00,-9.999999999999999547e-07,0.000000000000000000e+00,-0.000000000000000000e+00
-3.400000000000000244e-04,-1.051999999999999984e-03,0.000000000000000000e+00,1.172999999999999998e-03,0.000000000000000000e+00,-8.399999999999999535e-05,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-3.000000000000000076e-06,0.000000000000000000e+00,-0.000000000000000000e+00,-9.999999999999999547e-07,-3.000000000000000076e-06,0.000000000000000000e+00,0.000000000000000000e+00,-3.484999999999999817e-03,6.870000000000000022e-04,0.000000000000000000e+00,9.981999999999999554e-03,-3.890000000000000228e-04,-6.030000000000000204e-04,0.000000000000000000e+00,1.569000000000000082e-03,-1.099999999999999971e-05,-1.900000000000000105e-05,0.000000000000000000e+00,6.700000000000000226e-05,-3.999999999999999819e-06,1.999999999999999909e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.484999999999999817e-03,6.870000000000000022e-04,0.000000000000000000e+00,-9.981999999999999554e-03,0.000000000000000000e+00,1.404999999999999999e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.399999999999999886e-05,0.000000000000000000e+00,0.000000000000000000e+00,3.999999999999999819e-06,1.999999999999999909e-06,0.000000000000000000e+00,-0.000000000000000000e+00,3.400000000000000244e-04,-1.051999999999999984e-03,0.000000000000000000e+00,-1.173999999999999913e-03,3.890000000000000228e-04,-6.030000000000000204e-04,0.000000000000000000e+00,-1.569000000000000082e-03,1.099999999999999971e-05,-1.900000000000000105e-05,0.000000000000000000e+00,-6.700000000000000226e-05,9.999999999999999547e-07,-3.000000000000000076e-06,0.000000000000000000e+00,-0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.849999999999999973e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.999999999999999638e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.999999999999999547e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.145000000000000247e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.029999999999999924e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.099999999999999971e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.999999999999999638e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.145000000000000247e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.404999999999999999e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.399999999999999886e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.999999999999999638e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.849999999999999973e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.029999999999999924e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.099999999999999971e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.999999999999999547e-07,0.000000000000000000e+00
3.289999999999999739e-04,1.172999999999999998e-03,0.000000000000000000e+00,-9.529999999999999626e-04,1.500000000000000038e-05,-0.000000000000000000e+00,0.000000000000000000e+00,-6.099999999999999872e-05,9.999999999999999547e-07,-0.000000000000000000e+00,0.000000000000000000e+00,-3.999999999999999819e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.000000000000000228e-06,1.006100000000000050e-02,9.981999999999999554e-03,0.000000000000000000e+00,-2.466899999999999996e-02,6.740000000000000114e-04,1.569000000000000082e-03,0.000000000000000000e+00,-2.415000000000000046e-03,2.500000000000000120e-05,6.700000000000000226e-05,0.000000000000000000e+00,-1.499999999999999869e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.469999999999999953e-04,1.006199999999999976e-02,-9.981999999999999554e-03,0.000000000000000000e+00,-2.467099999999999849e-02,3.641000000000000139e-03,0.000000000000000000e+00,0.000000000000000000e+00,-1.192700000000000010e-02,1.100000000000000039e-04,0.000000000000000000e+00,0.000000000000000000e+00,-6.319999999999999663e-04,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-1.469999999999999953e-04,3.289999999999999739e-04,-1.173999999999999913e-03,0.000000000000000000e+00,-9.539999999999999869e-04,6.740000000000000114e-04,-1.569000000000000082e-03,0.000000000000000000e+00,-2.415000000000000046e-03,2.500000000000000120e-05,-6.700000000000000226e-05,0.000000000000000000e+00,-1.499999999999999869e-04,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-9.000000000000000228e-06
7.900000000000000121e-04,3.141999999999999828e-03,0.000000000000000000e+00,-1.824000000000000100e-03,3.499999999999999693e-05,-0.000000000000000000e+00,0.000000000000000000e+00,-1.119999999999999983e-04,3.000000000000000076e-06,-0.000000000000000000e+00,0.000000000000000000e+00,-1.500000000000000038e-05,3.999999999999999819e-06,1.599999999999999928e-05,0.000000000000000000e+00,-2.199999999999999943e-05,4.521700000000000025e-02,5.336099999999999871e-02,0.000000000000000000e+00,-9.242000000000000215e-02,2.660000000000000038e-03,6.970999999999999766e-03,0.000000000000000000e+00,-8.049000000000000599e-03,1.430000000000000064e-04,3.890000000000000228e-04,0.000000000000000000e+00,-6.740000000000000114e-04,8.299999999999999815e-05,1.140000000000000063e-04,0.000000000000000000e+00,-4.600000000000000139e-04,4.522199999999999831e-02,-5.336199999999999971e-02,0.000000000000000000e+00,-9.242999999999999827e-02,2.039300000000000140e-02,0.000000000000000000e+00,0.000000000000000000e+00,-5.794799999999999951e-02,7.889999999999999878e-04,0.000000000000000000e+00,0.000000000000000000e+00,-3.641000000000000139e-03,8.299999999999999815e-05,-1.140000000000000063e-04,0.000000000000000000e+00,-4.600000000000000139e-04,7.900000000000000121e-04,-3.142999999999999960e-03,0.000000000000000000e+00,-1.824000000000000100e-03,2.660000000000000038e-03,-6.970999999999999766e-03,0.000000000000000000e+00,-8.049000000000000599e-03,1.430000000000000064e-04,-3.890000000000000228e-04,0.000000000000000000e+00,-6.740000000000000114e-04,3.999999999999999819e-06,-1.599999999999999928e-05,0.000000000000000000e+00,-2.199999999999999943e-05
-3.141999999999999828e-03,-8.661000000000000296e-03,0.000000000000000000e+00,5.747000000000000372e-03,0.000000000000000000e+00,-9.060000000000000128e-04,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-8.399999999999999535e-05,0.000000000000000000e+00,-0.000000000000000000e+00,-1.599999999999999928e-05,-5.700000000000000314e-05,0.000000000000000000e+00,8.899999999999999491e-05,-5.336099999999999871e-02,-1.918000000000000000e-03,0.000000000000000000e+00,8.497699999999999698e-02,-6.970999999999999766e-03,-9.686999999999999431e-03,0.000000000000000000e+00,1.597000000000000156e-02,-3.890000000000000228e-04,-6.030000000000000204e-04,0.000000000000000000e+00,1.569000000000000082e-03,-1.140000000000000063e-04,4.899999999999999842e-05,0.000000000000000000e+00,5.500000000000000331e-04,5.336199999999999971e-02,-1.910000000000000022e-03,0.000000000000000000e+00,-8.497899999999999898e-02,0.000000000000000000e+00,2.432099999999999887e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.404999999999999999e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.140000000000000063e-04,4.899999999999999842e-05,0.000000000000000000e+00,-5.500000000000000331e-04,3.142999999999999960e-03,-8.661999999999999561e-03,0.000000000000000000e+00,-5.748999999999999770e-03,6.970999999999999766e-03,-9.686999999999999431e-03,0.000000000000000000e+00,-1.597000000000000156e-02,3.890000000000000228e-04,-6.030000000000000204e-04,0.000000000000000000e+00,-1.569000000000000082e-03,1.599999999999999928e-05,-5.700000000000000314e-05,0.000000000000000000e+00,-8.899999999999999491e-05
0.000000000000000000e+00,0.000000000000000000e+00,1.409000000000000096e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.700000000000000051e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.999999999999999638e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.099999999999999971e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.714600000000000041e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.145000000000000247e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.029999999999999924e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.849999999999999973e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.715099999999999847e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.432099999999999887e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.404999999999999999e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.849999999999999973e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.410000000000000012e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.145000000000000247e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.029999999999999924e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.099999999999999971e-05,0.000000000000000000e+00
1.824000000000000100e-03,5.747000000000000372e-03,0.000000000000000000e+00,-1.931999999999999907e-03,1.119999999999999983e-04,-0.000000000000000000e+00,0.000000000000000000e+00,-2.439999999999999949e-04,1.500000000000000038e-05,-0.000000000000000000e+00,0.000000000000000000e+00,-6.099999999999999872e-05,2.199999999999999943e-05,8.899999999999999491e-05,0.000000000000000000e+00,-1.100000000000000039e-04,9.242000000000000215e-02,8.497699999999999698e-02,0.000000000000000000e+00,-1.000319999999999959e-01,8.049000000000000599e-03,1.597000000000000156e-02,0.000000000000000000e+00,-1.429700000000000068e-02,6.740000000000000114e-04,1.569000000000000082e-03,0.000000000000000000e+00,-2.415000000000000046e-03,4.600000000000000139e-04,5.500000000000000331e-04,0.000000000000000000e+00,-2.040999999999999846e-03,9.242999999999999827e-02,-8.497899999999999898e-02,0.000000000000000000e+00,-1.000430000000000069e-01,5.794799999999999951e-02,0.000000000000000000e+00,0.000000000000000000e+00,-9.936200000000000587e-02,3.641000000000000139e-03,0.000000000000000000e+00,0.000000000000000000e+00,-1.192700000000000010e-02,4.600000000000000139e-04,-5.500000000000000331e-04,0.000000000000000000e+00,-2.041999999999999978e-03,1.824000000000000100e-03,-5.748999999999999770e-03,0.000000000000000000e+00,-1.931999999999999907e-03,8.049000000000000599e-03,-1.597000000000000156e-02,0.000000000000000000e+00,-1.429700000000000068e-02,6.740000000000000114e-04,-1.569000000000000082e-03,0.000000000000000000e+00,-2.415000000000000046e-03,2.199999999999999943e-05,-8.899999999999999491e-05,0.000000000000000000e+00,-1.100000000000000039e-04
